,LiquidityData_1,LiquidityData_2,LiquidityData_3,LiquidityData_4,LiquidityData_5,LiquidityData_6,LiquidityData_7,LiquidityData_8,LiquidityData_9,LiquidityData_10,LiquidityData_11,LiquidityData_12,LiquidityData_13,LiquidityData_14,LiquidityData_15,LiquidityData_16,LiquidityData_17,LiquidityData_18,LiquidityData_19,LiquidityData_20,LiquidityData_21,LiquidityData_22,LiquidityData_23,LiquidityData_24,LiquidityData_25,id,Color
47,0.6453991485812796,0.6275837959625343,0.6403913988426904,0.6548063620732624,0.6331892220470429,0.6283706775422209,0.6503786059484643,0.6794702368450996,0.6880039233699694,0.674386451358361,0.6721142202799403,0.6693751650733462,0.6416928479272954,0.6575807827441122,0.6510629276818097,0.6420076005591699,0.6162739204936017,0.6146683284163987,0.6289577442488632,0.6137205339743496,0.5929150313527953,0.6101503903577494,0.6158831321135778,0.6099346610257903,0.5936541695557367,5bb96703ddad08160909b608,gray
48,0.6453991485812796,0.6275837959625343,0.6403913988426904,0.6548063620732624,0.6331892220470429,0.6283706775422209,0.6503786059484643,0.6794702368450996,0.6880039233699694,0.674386451358361,0.6721142202799403,0.6693751650733462,0.6416928479272954,0.6575807827441122,0.6510629276818097,0.6420076005591699,0.6162739204936017,0.6146683284163987,0.6289577442488632,0.6137205339743496,0.5929150313527953,0.6101503903577494,0.6158831321135778,0.6099346610257903,0.5936541695557367,5bb96703ddad08160909b609,gray
49,0.6453991485812796,0.6275837959625343,0.6403913988426904,0.6548063620732624,0.6331892220470429,0.6283706775422209,0.6503786059484643,0.6794702368450996,0.6880039233699694,0.674386451358361,0.6721142202799403,0.6693751650733462,0.6416928479272954,0.6575807827441122,0.6510629276818097,0.6420076005591699,0.6162739204936017,0.6146683284163987,0.6289577442488632,0.6137205339743496,0.5929150313527953,0.6101503903577494,0.6158831321135778,0.6099346610257903,0.5936541695557367,5bb96703ddad08160909b60a,gray
50,0.6453991485812796,0.6275837959625343,0.6403913988426904,0.6548063620732624,0.6331892220470429,0.6283706775422209,0.6503786059484643,0.6794702368450996,0.6880039233699694,0.674386451358361,0.6721142202799403,0.6693751650733462,0.6416928479272954,0.6575807827441122,0.6510629276818097,0.6420076005591699,0.6162739204936017,0.6146683284163987,0.6289577442488632,0.6137205339743496,0.5929150313527953,0.6101503903577494,0.6158831321135778,0.6099346610257903,0.5936541695557367,5bb96703ddad08160909b60b,gray
51,0.6453991485812796,0.6275837959625343,0.6403913988426904,0.6548063620732624,0.6331892220470429,0.6283706775422209,0.6503786059484643,0.6794702368450996,0.6880039233699694,0.674386451358361,0.6721142202799403,0.6693751650733462,0.6416928479272954,0.6575807827441122,0.6510629276818097,0.6420076005591699,0.6162739204936017,0.6146683284163987,0.6289577442488632,0.6137205339743496,0.5929150313527953,0.6101503903577494,0.6158831321135778,0.6099346610257903,0.5936541695557367,5bb96703ddad08160909b60c,gray
52,0.6453991485812796,0.6275837959625343,0.6403913988426904,0.6548063620732624,0.6331892220470429,0.6283706775422209,0.6503786059484643,0.6794702368450996,0.6880039233699694,0.674386451358361,0.6721142202799403,0.6693751650733462,0.6416928479272954,0.6575807827441122,0.6510629276818097,0.6420076005591699,0.6162739204936017,0.6146683284163987,0.6289577442488632,0.6137205339743496,0.5929150313527953,0.6101503903577494,0.6158831321135778,0.6099346610257903,0.5936541695557367,5bb96703ddad08160909b60d,gray
53,0.6453991485812796,0.6275837959625343,0.6403913988426904,0.6548063620732624,0.6331892220470429,0.6283706775422209,0.6503786059484643,0.6794702368450996,0.6880039233699694,0.674386451358361,0.6721142202799403,0.6693751650733462,0.6416928479272954,0.6575807827441122,0.6510629276818097,0.6420076005591699,0.6162739204936017,0.6146683284163987,0.6289577442488632,0.6137205339743496,0.5929150313527953,0.6101503903577494,0.6158831321135778,0.6099346610257903,0.5936541695557367,5bb96703ddad08160909b60e,gray
54,0.6453991485812796,0.6275837959625343,0.6403913988426904,0.6548063620732624,0.6331892220470429,0.6283706775422209,0.6503786059484643,0.6794702368450996,0.6880039233699694,0.674386451358361,0.6721142202799403,0.6693751650733462,0.6416928479272954,0.6575807827441122,0.6510629276818097,0.6420076005591699,0.6162739204936017,0.6146683284163987,0.6289577442488632,0.6137205339743496,0.5929150313527953,0.6101503903577494,0.6158831321135778,0.6099346610257903,0.5936541695557367,5bb96703ddad08160909b60f,gray
55,0.6453991485812796,0.6275837959625343,0.6403913988426904,0.6548063620732624,0.6331892220470429,0.6283706775422209,0.6503786059484643,0.6794702368450996,0.6880039233699694,0.674386451358361,0.6721142202799403,0.6693751650733462,0.6416928479272954,0.6575807827441122,0.6510629276818097,0.6420076005591699,0.6162739204936017,0.6146683284163987,0.6289577442488632,0.6137205339743496,0.5929150313527953,0.6101503903577494,0.6158831321135778,0.6099346610257903,0.5936541695557367,5bb96703ddad08160909b610,gray
56,0.6453991485812796,0.6275837959625343,0.6403913988426904,0.6548063620732624,0.6331892220470429,0.6283706775422209,0.6503786059484643,0.6794702368450996,0.6880039233699694,0.674386451358361,0.6721142202799403,0.6693751650733462,0.6416928479272954,0.6575807827441122,0.6510629276818097,0.6420076005591699,0.6162739204936017,0.6146683284163987,0.6289577442488632,0.6137205339743496,0.5929150313527953,0.6101503903577494,0.6158831321135778,0.6099346610257903,0.5936541695557367,5bb96703ddad08160909b611,gray
