2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
12.2564,6.0726,10.9983,25.7553,6.9481,7.541,0.4079,-0.675,-8.5225,-12.0807,-10.7661,-24.7018,-8.5389,3.4945,3.6527,19.1327,22.492,6.676,12.4741,4.594,-21.571,-13.0069,-20.0206,-28.2813,-7.6724,-5.5927,-3.3112,7.2514,9.4768,16.7556
-0.3238,-0.4884,-0.184,-1.1484,-0.4002,-0.3482,-0.047,-0.1844,-0.1588,-0.0336,0.0249,0.0394,-0.4625,-0.4096,-0.279,-0.1249,-0.0283,0.3089,0.428,0.795,0.2811,-0.0316,-0.0962,-0.8015,-0.9409,-0.8004,0.2753,-0.5551,0.9048,-3.3905
18.1247,-18.126,-5.3465,-21.517,10.1305,-7.0678,-6.2178,0.2554,-4.9491,-8.8938,-8.9733,-3.361,-2.0633,-3.5715,0.3136,-4.9439,-21.3881,-32.0909,-30.6581,-14.2176,-1.2995,26.3475,25.0529,21.0102,16.4882,6.5317,9.2127,-4.846,13.6636,-1.5501
19.4682,20.7626,11.9332,5.5607,-5.7753,-3.7347,-4.378,-2.8724,-4.4331,-7.0491,-3.226,2.5377,4.7756,5.7204,5.876,-0.5447,1.5149,0.3412,-0.3142,-1.103,-7.7315,-6.1697,-3.7218,-3.9154,-4.2465,-0.5089,-4.1371,-4.7789,-12.3059,-13.7095
-3.6209,-43.218,-34.3456,5.8118,3.4308,1.59,-2.8913,-5.2049,-5.0916,0.7655,1.5381,-1.8928,13.2018,31.1399,27.6302,1.0038,-12.1425,-40.7722,-38.0216,-4.2674,10.7179,5.3447,6.1723,-15.2102,-3.4411,-0.6512,42.2397,29.6295,14.3799,-15.1837
-1.7798,-2.9524,-3.0874,-2.7506,-2.858,-1.4986,-0.8939,-0.6657,-0.097,-0.5747,-0.4868,0.5373,-1.1525,-1.7756,-1.5709,2.7731,13.7127,12.5541,13.1583,5.5628,-6.5325,-5.0662,-4.6721,-2.0414,-1.2291,-0.356,-0.3871,-4.1177,-5.1692,-12.1182
17.0125,13.4226,11.4603,4.1524,-9.2988,-2.8989,-8.2047,-13.0365,-26.949,-32.501,-26.2639,-26.5387,-13.8093,-0.7004,7.1509,19.5492,-4.3345,-25.7341,-31.673,-41.9031,9.0265,14.2524,8.7164,-16.4747,6.0136,19.3415,32.0641,61.4523,-7.424,5.6061
5.6212,17.5587,9.5128,15.3863,-4.7579,-11.2117,46.4596,19.089,-0.5386,1.1001,-54.7049,-40.2538,3.8699,3.2539,3.0842,8.887,-0.0712,1.6421,-0.3159,4.1515,6.1902,10.9372,10.0968,10.3032,5.2302,1.7892,2.5416,1.9703,1.5029,-0.5748
180.207,65.0648,41.7931,49.3464,-196.9706,-60.3935,-38.404,-34.0119,13.2358,-7.0487,0.7569,3.0188,2.68,7.142,2.1622,-0.2485,-5.8345,-1.0493,-4.3468,-20.08,-53.6675,-19.3988,-9.0468,20.109,107.2648,33.3463,32.2195,13.2713,-11.6293,-20.5351
9.0487,33.1005,15.2266,2.2512,1.1301,-14.88,0.384,-0.1936,0.0776,-2.8441,-5.0469,-4.453,-2.6843,0.0883,2.9426,3.9954,0.71,0.4715,0.4758,-0.7894,2.5237,1.0333,0.7377,2.0975,-0.3804,0.6215,0.212,-1.337,-3.2404,-3.7526
-0.0754,-1.2151,-1.2461,-1.0027,-0.6776,-1.3713,-0.993,-1.0556,-0.4659,-0.5064,-0.5163,0.0056,0.1173,2.9664,-7.3066,-29.712,-28.1492,-112.7644,-95.0356,-74.373,27.4678,109.7366,123.9877,110.0877,2.4486,0.589,-21.7441,-7.8219,2.1037,-0.589
0.794,0.6349,2.8163,4.6139,6.6993,0.005,-1.2405,-3.3447,-8.7789,-8.2597,-7.7733,-6.285,-6.9338,-3.0368,-2.8828,-6.0993,-1.9408,-16.45,-11.6764,9.5304,5.5454,16.1167,11.2262,-1.2636,-16.4889,-18.1577,-26.2533,-37.5836,4.5388,24.1281
3.0498,-1.8802,0.5999,0.5753,-1.492,-1.8984,-2.7134,-0.8463,0.5261,0.3221,0.1808,-0.0776,-0.5136,0.6019,1.1831,2.5276,4.3443,3.5485,2.7032,1.5711,-2.7496,-2.7897,-1.7149,-1.1416,1.0686,2.0571,3.209,3.0564,3.4695,-10.7319
1.8131,0.2333,0.712,14.0837,12.5848,11.4346,8.2778,-5.2737,-6.5941,-5.9272,-3.5299,-2.3416,-0.5224,-1.8143,-2.6347,-2.9486,-4.2202,-2.7434,-0.9661,-0.056,2.4751,2.7999,0.8109,-1.3738,2.4896,1.9697,4.0324,5.8615,4.1887,-7.6408
3.3029,0.5952,-1.6924,-0.859,-2.9677,-0.6687,-0.6317,-0.8342,-0.7056,-3.1726,-2.7466,-1.1441,-0.6417,-1.1045,-0.3196,-0.2894,1.7604,2.7571,2.9169,0.9007,1.1825,2.3783,3.0927,0.4302,5.4062,6.2782,2.8059,6.0792,3.7948,-25.7527
2.8402,1.5796,2.1586,2.2237,-0.0045,1.7929,0.8305,0.2385,0.4208,-1.6265,-1.4329,-1.3473,-2.1406,-0.3885,0.0884,-0.2583,-0.2551,-1.3458,-2.3872,-2.2771,-3.8258,-3.5462,-2.9465,-2.1074,-1.3231,-2.8809,-5.4559,-6.5616,2.9779,1.8508
26.4957,23.8251,16.2123,22.5022,32.3977,10.3817,3.4441,-6.5898,-53.8079,-27.9436,-16.9839,0.4538,-14.7524,-22.2337,-20.6438,-28.0425,96.4335,49.4132,31.7377,29.5593,-82.0577,-48.8769,-40.4049,-29.4791,28.9564,19.9417,6.3377,32.3602,0.8857,18.7596
3.2081,-0.0387,-2.0601,-8.8765,-1.8077,-0.1274,-2.6329,-2.2043,2.6411,-6.1525,-2.9222,11.4916,-16.9189,-11.7664,-6.9062,-16.2372,16.692,14.175,16.0969,16.371,-10.3906,-9.1101,-19.4358,-16.0881,-42.1397,-12.2122,-7.8527,-28.4894,92.6583,24.9115
-1.8923,-1.584,-2.5138,-2.7964,-1.4724,-1.8205,-0.0687,-0.3255,-0.36,0.1121,-1.3169,0.8115,-0.0118,0.3613,0.5317,0.2408,-0.0614,0.318,0.4308,-0.6124,0.0617,0.1332,0.1916,-0.1664,-0.0681,-0.1268,-1.2043,-0.7125,-0.3147,-4.8277
-3.1775,-1.3181,-1.1294,-1.247,-3.502,2.1389,-0.6321,2.6034,2.2786,-4.7055,-4.9194,-10.0496,1.4787,-0.0838,0.4321,3.3785,-1.6682,-4.6673,-4.452,-4.8204,-16.7929,-10.1986,-8.5985,-15.3737,-11.1713,-12.673,-4.5089,0.3135,-10.1198,-9.7722
2.2901,-3.5541,-5.9121,-7.1162,-2.054,0.2966,3.1481,2.0839,0.2089,1.2783,-3.7055,-5.0468,-3.2953,-4.9743,-3.243,-2.4278,-0.2693,-1.1213,-1.3577,-0.544,-12.8912,-5.031,-3.8315,-5.8772,-1.4956,2.2847,3.1657,5.9946,-1.5144,-0.3574
-5.1966,-1.5896,-6.6553,-10.5998,-8.0419,-56.5999,-43.6507,-45.9991,-25.7861,20.4526,66.6186,72.2728,67.1487,65.1991,8.3264,4.9768,-4.8706,-3.6583,-5.4869,-8.0527,-26.9388,-32.7709,-34.9793,-90.8936,-24.8125,-14.5254,26.4841,82.9285,29.5611,22.6746
200.9841,217.3824,181.0744,141.4298,-151.8789,-179.8926,34.3604,0.453,-91.5649,-53.9933,-243.1628,-155.3185,77.2699,21.383,-13.6211,6.3312,-118.1245,-153.0523,-35.0972,-341.0104,1037.992,1835.4886,1292.9937,902.9264,-985.4243,-1744.2802,-1033.3749,-482.2967,717.4933,47.3759
0.0329,0.2056,-2.0025,-0.6329,-0.5434,0.8834,0.5731,0.618,-0.4951,-0.3908,-1.013,-1.2272,-0.815,-0.9714,-0.0184,0.1664,-0.4817,0.7301,1.0786,5.1497,38.7457,27.3387,17.2475,6.7678,-34.5857,-22.1997,-13.1593,-8.478,1.6504,-10.7115
11.1285,8.4394,6.8415,20.7287,-12.8558,-9.4924,-14.4198,-24.1133,-7.2399,-5.9595,59.2565,35.8537,29.2393,26.9193,-30.8711,0.5495,1.4504,1.9553,1.3401,0.7754,3.3748,3.2587,1.8761,0.9814,0.766,0.9062,0.7238,0.4142,0.2753,-0.2468
-1.1111,-1.3097,1.9174,-1.7977,-1.7089,-0.6092,-2.9655,-3.5745,-2.2572,-1.4654,3.0198,5.3557,15.6141,15.7877,13.7527,12.285,6.2269,6.5565,11.5877,10.0933,9.7715,7.0302,1.741,1.466,3.3152,-5.9036,-4.0494,-5.4462,-9.1686,-24.6023
-0.6102,0.1841,-0.4632,-0.0526,-0.1334,1.9633,2.5515,2.2103,2.4621,-0.7063,-0.7433,-0.7585,0.0671,3.606,2.7053,2.5657,4.1629,1.1834,1.6641,1.0216,0.4843,0.5051,-0.5315,0.0535,1.3953,1.8097,1.554,1.6244,0.8224,-10.7671
-1.0715,-0.5391,-0.9412,0.9698,-0.0559,-1.1443,-1.9668,-4.3865,-5.2119,-7.2311,-7.4206,-6.9345,-3.9898,-4.8588,-5.1101,-4.5162,-9.4401,-6.3224,-3.9205,-12.2702,4.5236,3.5957,2.1508,10.2586,-0.4764,-0.1416,0.0827,0.3541,2.8512,-0.5724
-33.0889,-13.5236,-11.9039,1.0605,1.2554,0.3998,-1.4699,-7.9625,-13.7879,-9.6524,-5.069,0.0197,14.6348,7.5961,2.199,1.3477,-9.0255,-1.6908,0.4895,-1.6065,2.6967,-0.3885,39.4707,28.0525,2.3817,2.096,-35.071,-24.6692,3.7217,2.521
-315.2391,-105.6523,-152.2576,-250.1853,-33.0455,-284.372,120.6788,591.2065,188.3746,185.7097,-34.3077,-499.4084,113.6992,51.1474,-118.2376,145.342,29.3156,134.7952,154.1369,-110.7286,-379.4446,-612.7992,-473.0741,163.6358,-412.2795,-247.7126,-201.0159,-464.0807,-1026.178,910.4771
-3.7072,0.9561,83.1636,51.3022,6.5682,5.1433,-77.0149,-48.3508,7.226,8.4624,7.5884,9.8162,-1.6873,-6.3627,-4.6178,-4.7643,2.6369,2.4042,2.3452,2.3563,0.6616,0.4165,1.8799,-7.4231,-12.7094,-8.5025,-10.6323,-1.3518,-1.7791,-5.4638
2.0267,4.9102,5.9105,1.9493,7.1095,8.4654,7.5918,7.2971,6.041,2.3067,0.3832,1.1656,-0.4837,-0.4876,-0.665,-1.4589,-2.346,-0.7206,0.0556,1.5353,-19.8868,-81.699,-62.4823,-7.7882,72.8365,116.7923,105.227,48.4926,-27.1514,-35.4353
-0.3978,0.0785,0.4933,0.4082,0.0112,-0.1292,-0.105,0.104,1.0171,-0.1927,0.1056,0.2865,0.1727,0.622,0.2639,0.1544,0.2041,-1.7422,-0.9568,-0.4125,-5.3041,1.7595,0.6637,0.8401,-2.7186,-2.5698,-1.0249,-0.4592,0.4525,-1.5104
0.2973,2.5108,-0.4442,-2.1075,-2.3964,-5.2302,-5.2584,-9.6404,-23.6971,8.7328,12.2279,20.9525,35.6695,8.5372,7.0529,11.6984,0.8157,1.4965,1.2342,-6.2766,1.8871,1.1337,40.8729,29.4853,0.4621,0.6001,-30.2426,-21.4691,-2.3213,-16.7232
-5.3088,-0.1126,7.6121,-0.6553,-14.4398,-31.2382,-37.2632,-9.9,-0.4625,5.7224,10.4001,-9.0843,-3.4043,3.186,-7.1042,2.9361,2.4894,-1.1336,3.8491,-6.2331,71.0876,42.6716,21.8499,6.4471,-60.278,-32.5629,-9.1568,14.5812,56.2856,-25.2764
-2.4086,5.5404,8.2646,-0.4833,-1.8331,0.0938,-2.8182,-3.2867,-28.6647,-29.2488,-26.4531,-38.2966,-3.6252,-2.398,32.8848,38.667,7.9953,6.9422,-28.6238,-19.4346,92.1415,46.2157,34.8359,25.015,-99.0054,-209.9058,-38.3355,-58.4983,-2501.8615,183.1128
3.3785,1.9912,-5.4021,-2.4987,-2.0096,-1.7074,-0.7771,-1.018,-0.3826,-0.1368,-0.0512,0.6319,0.3039,1.6977,1.0449,1.2054,2.1551,1.0897,0.4569,-1.3947,-9.4785,-9.5923,-8.603,-8.2055,0.8602,2.0725,1.1235,0.2619,-0.9445,-29.6882
3.5896,3.8048,3.8761,7.1673,2.3736,1.4759,5.5411,4.9307,-1.5838,0.144,-5.0929,-4.4053,0.3461,-0.1454,0.1468,0.2428,0.1674,0.4856,0.3629,0.4419,0.2787,-0.2011,0.1187,-1.2027,-0.8241,-1.3069,-1.8977,-1.1624,-0.9672,-1.8103
-63.3545,-34.1165,-13.9926,-4.3397,14.4001,7.1285,-1.2984,-0.3926,-6.2535,-1.5419,3.1793,2.9533,2.2101,1.0498,-1.4837,-0.1892,3.3818,3.2569,4.1756,4.0166,31.4577,16.8337,5.5945,3.5454,-7.8419,-13.5515,-7.5604,-4.7444,-6.9674,-38.2712
0,0,0,0,0,0,0,42.8016,0,0,0,0.7676,0,0,0,1.6921,0,0,0,-4.9787,0,34.6786,35.4484,-6.1087,35.7691,3.5337,1.2512,0.8638,-0.7192,-38.2123
0,-9.7119,0,-7.2769,0,-16.0164,0,-30.5082,0,-1.0796,0,6.8314,0,-2.9297,0,-0.6239,0,3.3385,0,20.5915,0,24.0895,49.9785,8.161,34.6317,-19.5056,-49.9785,-14.0243,2.8049,-32.2955
0,0,0,-3.0153,0,0,0,0.333,0,6.2068,0,-1.4724,0,-6.2068,5.5421,0.1742,3.7698,6.4967,0.7998,1.0305,1.8598,0.6975,0.1508,0.3365,0.937,0.2622,0.5106,0.1277,0.1083,-7.4564
0,-35.2019,0,5.4507,0,37.8726,0,-1.2572,0,-37.8726,0,0.2171,0,0,0,1.2039,0,0,0,-2.3773,0,35.5318,34.9664,-0.46,33.4811,-0.7192,-0.0306,0.031,1.7801,-34.8126
0,39.8768,0,0.7854,0,1.4528,0,-2.2765,0,-41.3296,0,0.524,0,0,0,2.5127,0,0,0,-7.019,0,35.0752,33.1326,-1.9716,35.3469,-1.0715,-2.1385,-0.8404,4.9144,-34.0037
0,0,0,0,0,0,0,9.5999,0,0,0,10.8561,0,0,0,-1.8026,0,0,0,-0.8605,25.3663,23.8348,20.6417,-2.2425,-5.3538,-7.8022,-4.699,-4.802,-7.95,-16.0326
1.1739,0.632,-0.1579,-0.1279,1.3175,-0.2804,0.2091,-0.1709,-1.0328,0.0036,-0.0556,-0.1175,-0.3438,-0.845,-0.5868,-0.4132,-0.869,-0.4922,-0.7902,-0.5714,0.0078,1.7643,1.9369,1.5702,0.1645,-1.214,-1.336,-1.0287,-0.0032,-0.9517
0,-6.2739,0,-7.6741,0,-4.7538,0,-7.2483,0,5.1724,0,-10.4997,0,-13.6017,0,5.4707,18.8759,7.2807,40.8852,12.6066,28.6809,16.041,9.3394,4.888,-13.4399,-7.0389,-9.22,-12.4898,6.7365,-46.8864
0,0,0,-0.2492,0,17.0059,16.4323,0.0881,21.204,2.8643,1.9693,0.3471,1.3495,0.498,-0.0703,0.5128,-0.0016,-0.4809,3.2414,0.7556,0.1475,0.4174,-0.2664,-1.019,-0.8029,-0.9055,0.9148,1.4363,-6.0518,-19.3992
6.3833,2.3895,2.7383,2.6125,-0.0994,-0.4754,-1.0171,-1.4022,-2.4701,-1.9821,-2.3863,-2.4929,1.8753,1.7447,1.5418,1.7303,1.0715,7.4415,5.134,3.5704,0.2289,-8.3836,-6.4972,-6.834,-1.0694,1.1192,0.9761,6.5735,5.8485,-5.3098
-0.2872,-4.3302,-2.443,-0.4492,-3.1424,2.645,-1.7672,-5.1963,3.1472,-4.9549,-2.2407,-0.0085,-1.4587,3.5085,4.8456,5.2052,1.5948,2.8736,0.3606,0.1201,-2.8294,-1.753,-4.2822,-4.6542,2.8597,1.8324,5.0567,4.5537,-0.1269,-0.1048
-4.6138,-8.933,-8.1436,-6.0064,8.3446,14.5553,16.7229,12.0712,1.7846,-0.9246,-3.93,-2.9564,-2.5631,-11.2235,-11.4927,-11.3619,-4.9897,-0.9943,-0.4077,-6.6984,1.203,4.2789,7.2592,19.0451,4.4483,4.6074,0.5488,-3.4252,0.2314,-2.2001
2.0317,1.2134,1.2076,0.2077,-0.2418,0.1545,-1.3852,-1.0907,-3.3872,-3.6082,-2.6445,-5.5349,-7.3979,-4.3947,-2.7563,3.6203,3.4169,0.998,-0.8919,-0.0912,-3.5671,-3.2019,-2.8829,-6.7791,7.3931,6.765,7.0019,7.1656,0.7601,-0.5699
1.6839,0.0331,0.0821,-7.5324,1.428,4.904,3.1853,9.4337,1.1512,-0.3493,0.7543,3.1781,12.7781,8.3675,4.9184,2.8249,-8.3396,-5.5905,-2.9238,-2.3479,0.3323,2.2083,7.8006,5.8917,4.7079,5.0547,0.9421,1.0705,-3.7331,-12.4964
1.1708,0.205,-1.8096,-2.9776,0.1823,-0.1103,0.2111,-0.9336,-2.6324,-3.4323,-3.7248,-2.6065,-5.7602,-4.9937,-3.7009,-3.7696,3.9813,4.7633,3.6333,4.0354,-0.0603,-0.002,-0.0777,-0.2622,0.0731,0.5618,0.9395,2.1387,9.2976,-2.1636
-0.2067,0.1845,0.557,0.2487,0.1732,1.7998,1.6452,1.8516,2.0891,1.2912,1.7005,1.158,1.0539,3.9735,2.9885,2.7175,4.606,2.1355,0.1108,-1.3216,-17.1113,-14.8352,-15.1231,-9.0792,-14.1551,-2.8363,3.4437,7.2012,25.5396,6.0406
-1.4377,0.1021,0.2705,0.6658,-0.6343,-1.5407,-0.7902,-0.8327,0.4607,-0.0298,-0.4701,-0.4429,-0.961,-0.6906,-0.0555,0.3368,-0.3037,-0.921,-0.4383,1.4782,0.0721,2.2164,0.8501,-1.6651,-1.2244,-1.4835,-1.1326,-0.9037,1.0239,-6.9162
1.492,0.9976,0.9428,1.5099,0.0312,0.9303,0.3477,0.1395,-1.936,-3.0295,-1.6028,-2.6119,0.1074,0.7373,-0.1927,-3.2583,-0.5567,-2.0203,-1.6505,-0.1006,-2.0634,0.0878,-0.3846,2.6301,0.3591,0.7094,1.2797,-0.1936,0.8745,1.406
-0.6378,3.8945,2.6781,3.8454,-0.5847,-1.5214,-1.5959,-1.4183,0.7309,-1.7179,-3.6737,-4.0959,-7.1398,-8.2823,-7.3791,-4.1691,-1.3472,-1.3063,-2.1872,-3.5389,-18.3522,-23.0842,-26.1841,-35.1317,16.665,25.0146,29.4087,35.534,17.3368,-3.2992
-0.4564,-1.2769,-0.9333,-1.0782,-3.617,-2.8467,-1.6818,-1.3732,2.408,1.7623,0.9348,0.8602,-0.1392,0.0409,0.0271,-0.0971,0.083,-0.0294,0.0087,0.0413,-0.0946,0.0596,0.0864,0.2188,0.4266,0.3193,0.4723,0.5066,-0.2501,-1.2741
-1.014,0.6197,-2.7471,-1.6569,-0.3573,0.831,5.2143,5.3648,3.2326,-0.645,-3.3549,-5.639,-3.3063,-3.0692,-2.0595,-0.9906,-11.0747,-8.038,-6.1613,-6.1527,-1.0802,1.2063,4.3233,5.7235,23.3779,22.7409,17.4208,9.8202,-6.2048,-11.8583
-0.8028,0.5714,1.0724,1.3311,0.3401,1.1457,1.4373,1.1827,0.7944,-0.0349,-0.3138,-0.1799,-0.4757,-0.6014,-0.3307,-0.5319,1.7966,2.6746,2.8917,1.9551,-0.3301,-2.0539,-3.0098,-2.9699,-2.1359,-1.3082,-1.6577,-1.061,-0.5531,-3.568
0,0,0,0,0,0,0,16.5278,0,0,0,-3.2562,0,0,0,-2.5,0,0,0,-0.6071,0,12.5916,14.1941,4.0392,16.397,2.7722,-1.0063,-0.6346,0.9541,-15.3638
1.1081,1.1577,-0.4865,-3.7051,-4.3792,-4.2866,-3.3905,-0.7496,-0.2535,0.1763,-0.9172,-0.2961,0.3064,0.9743,1.2657,1.0143,1.0527,1.2366,1.5524,1.8888,1.9345,2.0537,3.5224,1.3919,0.9441,0.7878,-0.6086,-0.8864,-3.9852,-17.3036
0.2786,2.3125,-0.3813,-0.3648,-0.3802,-5.3494,-4.2781,-2.5372,-0.6526,2.1567,2.711,0.0491,-2.2426,-0.8627,-1.4093,-0.178,6.923,2.9869,0.6446,-19.0348,-1.6479,5.0807,6.276,21.8276,0.7198,3.9043,1.3385,3.6535,7.4963,-15.622
59.0535,27.9792,18.6046,24.1779,3.9896,-2.2133,-6.911,-12.5736,-12.3692,-8.1671,-2.8408,2.5518,14.3469,14.6339,19.5163,14.1282,2.9794,-0.8797,-7.218,-17.738,-0.2294,-1.4158,-0.822,21.5855,5.2101,8.3158,7.1121,0.1304,-2.9774,-8.613
-0.4217,-0.0634,-0.2058,-0.3418,-0.1728,-0.3022,-0.3198,-0.5422,-0.2982,-0.31,-0.1939,-0.4212,-0.1045,-0.237,-0.174,-0.1273,-0.1793,-0.2225,-0.0703,-0.2192,-0.051,0.3026,2.7261,2.3021,1.647,2.645,0.0984,0.1154,1.0313,-3.2623
13.1128,15.0626,8.2803,4.2628,-0.5369,-7.0415,-1.15,-0.6261,-11.1818,-6.9341,-8.2442,-2.0659,2.3179,-0.6223,6.8119,13.8476,14.3453,24.7583,11.2099,-3.5649,-6.9509,-12.7196,-11.9023,-6.6519,-6.2155,-10.3375,-3.1809,-2.4125,-2.6924,-8.7128
-2.6517,-2.8556,-1.7724,-0.3191,-1.7964,-1.5281,-0.9143,-1.6487,-0.1013,-0.5721,-0.3051,-0.6933,-0.2785,-1.5396,-0.911,-0.7494,0.1516,-0.0323,-0.5252,-1.4762,-1.2513,-0.3114,0.6757,1.3726,0.9943,-0.5404,-2.0125,-1.3352,-2.718,-6.7709
-35.4877,-3.9205,0.9233,6.5601,16.0544,2.5124,-0.4471,-1.0134,-4.6294,0.0123,-1.953,-0.6898,-54.1806,-35.5266,-25.1747,-23.0463,60.2014,20.4354,8.7894,-23.069,-61.7759,-8.8161,19.9862,46.0097,68.1606,30.2458,6.8627,5.116,5.9566,-5.5428
-3.1262,-1.2307,-1.0169,-1.2551,-2.7933,-4.4734,-4.9449,-6.0309,-4.2495,-4.2947,-2.1046,-0.7667,0.4158,4.4628,5.1629,3.3514,8.0084,1.2078,-0.2232,1.1702,-5.6621,-1.569,-2.2715,2.5985,-1.4831,3.3057,4.5792,-1.9041,-0.5734,-14.5531
-0.2238,1.7674,2.8069,-6.3045,0.3011,-2.4343,-1.5482,-1.2339,16.7889,2.7823,-0.5817,0.1054,-23.4042,-3.4326,14.2664,8.5776,0.6852,1.1167,-8.8397,-3.7012,11.7577,2.0339,0.8247,0.5824,-3.0332,-0.0576,-1.3445,0.7229,5.8202,0.8046
0.6639,2.1579,1.4322,1.9529,-0.5789,-0.1673,0.01,0.2005,0.7253,-0.2882,0.3258,0.195,1.1078,0.9424,0.7685,3.6592,0.7045,1.4438,1.3788,0.1019,3.9643,3.9082,3.8943,2.3302,0.6163,0.5519,-0.0275,1.2411,-0.5565,0.0952
-1.2396,1014.5623,219.2382,88.8795,3.0573,5.0804,-27.8319,-18.7968,3.2529,-5.2363,2.0843,38.2191,-20793.9034,27.9134,25.5107,-2.234,20804.9571,-2.1262,-6.6747,-12.3377,-6.3133,-10.5675,-16.9669,-11.9976,-4.4972,-6.4033,1.7284,1.0829,-2.7443,-11.0909
1.378,2.2135,-1.4115,0.0894,-3.1808,-1.6776,-1.556,-1.0337,0.8997,0.2568,0.7859,-0.2355,-0.6566,-1.1074,-0.173,0.0475,0.6208,0.0998,1.2741,0.1976,0.5265,0.1073,-0.3846,-0.1459,-0.1315,-1.2543,-1.1977,-0.3643,-0.1186,-1.1005
-0.2675,-0.2686,-0.4726,-0.1153,-0.096,-0.1692,-0.2533,-0.5811,-0.6201,-0.822,-0.8564,-0.6936,-0.3523,-0.1542,-0.0604,-0.0154,0.1149,0.2077,0.0359,0.0518,0.0938,0.0289,0.0397,0.1268,0.3359,0.2061,0.2175,0.2658,-0.0582,-1.3397
-5.0238,-5.8159,-8.2199,-8.3498,-0.6646,-0.1812,0.1231,-0.6234,-2.0781,-0.7982,-0.2216,1.3226,-0.4384,0.2767,0.7457,0.2272,0.0873,1.0624,1.4726,0.7738,-0.808,0.8541,-0.9598,-0.0364,0.0468,-0.3385,0.0106,-0.746,5.8127,-16.0365
-6.2169,-1.6419,0.4346,1.1634,1.0615,1.844,-1.3759,-0.6785,1.9148,1.3469,1.4923,-0.4109,1.4387,-4.0347,-2.8238,-1.92,0.8808,1.093,0.0047,-1.2257,4.1379,-0.5947,-1.4317,0.1312,-0.1525,2.8273,2.787,3.3995,-0.6272,-12.2758
0,0,0,0,0,0,0,0,0,0,0,4.8176,0,0,0,10.0696,0,0,0,5.168,0,0,0,-0.3033,32.4,26.9505,0,-0.3972,-19.6084,-26.9505
-5.9516,-4.3775,-3.201,-2.0541,-1.2336,-1.0673,-1.2558,-1.7075,-0.3013,-0.3848,-1.1473,-1.3898,-1.4658,-2.1503,-1.3978,-0.812,-1.2501,-0.5476,-0.3153,-0.7507,-3.8929,-5.3482,-7.3473,-6.2264,2.6037,5.0876,9.2914,9.9192,2.2433,-1.6335
1.2123,1.1511,0,0.0928,-0.034,-0.0894,0.8719,-0.1832,-0.1186,-0.0611,-0.0334,-0.1137,0.0918,0.0763,0.1103,0.0099,0.0038,-0.0207,0.0335,-0.0245,-0.1839,0.001,0.059,0.0357,-0.066,-0.0027,-0.0066,0.0497,0.092,-1.0545
48.7705,4.9736,49.1766,4.5544,-1.0951,-4.0034,-5.4292,-11.3433,-4.7321,-8.5275,-9.8065,-3.1566,-3.1045,-0.9011,1.7269,1.4423,0.2245,1.8892,2.9521,-1.4149,6.5887,8.299,7.5049,7.9028,-4.5331,-3.2291,0.3712,3.1091,6.7261,-43.01
0,15.0955,16.3399,0.0887,17.046,4.6857,1.7044,1.9106,-0.6683,-1.337,-0.3865,2.6377,3.8503,4.9045,3.93,3.7029,1.466,-1.1918,-0.4165,0.7292,1.3546,2.0147,3.2374,1.8961,-0.3158,0.0155,-3.2286,0.2707,2.7062,-24.1871
-12.9336,-1.1867,-2.758,-1.1128,-1.6671,0.7624,2.207,-4.1659,-11.9502,-15.6823,-16.9696,-10.2862,-8.0545,-6.5049,-7.3632,-13.3898,56.3622,25.3845,17.9222,15.5485,-66.5353,-37.3317,-30.0171,-33.3095,45.4726,30.0577,24.4982,31.8451,-27.0649,-16.0776
3.3485,14.4774,12.7876,9.6135,3.8938,-2.3572,-4.5139,-5.4548,-16.9014,-14.0198,-9.0878,-3.0409,4.5078,6.9023,6.2772,3.7347,10.6112,5.9371,3.141,1.2014,-8.6179,-8.1268,-6.7157,-5.3639,1.9678,4.3038,3.8609,4.4722,6.7043,-2.1111
9.3966,5.7986,1.3492,0.6834,0.2894,-1.2904,-0.9615,-0.846,-0.8516,-1.0176,-1.5063,-0.5257,0.7741,-0.4716,0.651,0.2592,0.393,1.5449,0.7587,-0.1144,-6.5398,-5.8492,-5.8101,-5.0645,5.518,5.4095,5.7244,5.3279,1.9892,-0.6431
0.2982,-0.6012,-0.3835,-0.7285,-1.0333,0.1076,0.0427,-6.3113,-3.5351,-6.4109,-8.3021,6.7866,-5.7284,-5.704,-3.9262,-14.764,-4.3686,-3.6824,-4.7859,14.6502,-22.8987,-33.7503,-30.6959,-72.1243,-34.0068,-14.7439,-36.2766,-34.4308,34.5775,64.1832
4.7997,5.2208,-1.6726,-3.462,-3.5298,-4.8174,1.0433,1.2136,-0.8302,-1.0502,-1.513,-0.9665,-2.0837,-0.6125,-0.6051,-0.3008,-1.1632,0.6041,1.9767,1.5643,-0.5104,-0.6072,0.1856,-2.2001,-8.3773,-9.4856,-11.6454,-8.2301,6.6174,-17.1535
