,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
300607.SZ,-0.105390914,-0.119141732,-0.122645924,-0.136658674,-0.110087501,-0.118764937,-0.121988831,-0.172651535,-0.106935246,-0.073580387,-0.084182089,11.54991744,-0.115518379,-0.108849897,-0.098550675,6.298229521,-0.071437535,1.353042677,-0.072648144,3.799003533,0.311695462,0.957868792,-0.035117976,3.042418502,-0.174758166,1.467557895,-0.183059265,3.278936434,0.630957233,-0.223373667
300608.SZ,-0.105390914,-0.119141732,-0.122645924,-0.136658674,-0.110087501,-0.118764937,-0.121988831,-0.172651535,-0.106935246,-0.073580387,-0.084182089,1.271586772,-0.115518379,-0.108849897,-0.098550675,3.007212594,-0.071437535,-0.088549155,-0.072648144,2.391692575,-0.123277203,-0.083829899,-0.301568871,2.118546711,-0.124667729,-0.747980056,-0.152324301,2.240014729,-2.625576452,0.057836399
300609.SZ,-0.105390914,-0.119141732,-0.122645924,-0.136658674,-0.110087501,-0.118764937,-0.121988831,-0.172651535,-0.106935246,-0.073580387,-0.084182089,4.359000311,-0.115518379,-0.108849897,-0.098550675,2.676386048,-0.071437535,-0.088549155,-0.072648144,2.74421749,-0.405987268,-0.083829899,0.746849113,2.71915125,-0.1060512,0.406524728,1.274482007,2.893422319,0.383274167,0.01356618
300610.SZ,-0.105390914,-0.119141732,-0.122645924,-0.136658674,-0.110087501,-0.118764937,-0.121988831,-0.172651535,-0.106935246,-0.073580387,-0.084182089,3.140616705,-0.115518379,-0.108849897,-0.098550675,1.75978548,-0.071437535,-0.088549155,-0.072648144,1.910250496,-0.123277203,-0.083829899,1.587610385,2.073637336,-0.116766661,1.293806845,1.804391651,2.084690635,0.645770127,1.393623753
300611.SZ,-0.105390914,-0.119141732,-0.122645924,-0.136658674,-0.110087501,-0.118764937,-0.121988831,-0.172651535,-0.106935246,-0.073580387,-0.084182089,1.878788886,-0.115518379,-0.108849897,-0.098550675,2.648806756,-0.071437535,-0.088549155,-0.072648144,2.408209563,0.775160498,-0.083829899,1.405842937,1.95111693,-0.259190658,0.79602217,1.151095652,1.83073019,0.403716078,-0.092666051
300612.SZ,-0.105390914,-0.119141732,-0.122645924,-0.136658674,-0.110087501,-0.118764937,-0.121988831,-0.172651535,-0.106935246,-0.073580387,-0.084182089,1.593150384,-0.115518379,-0.108849897,-0.098550675,1.887315582,-0.071437535,-0.088549155,-0.072648144,1.068841163,-0.123277203,-0.083829899,3.108730652,6.101585554,-0.049005586,2.589741162,2.356198188,4.633728063,0.470221439,-0.184527612
300613.SZ,-0.105390914,-0.119141732,-0.122645924,-0.136658674,-0.110087501,-0.118764937,-0.121988831,-0.172651535,-0.106935246,-0.073580387,-0.084182089,6.888817865,-0.115518379,-0.108849897,-0.098550675,8.057434126,-0.071437535,-0.088549155,-0.072648144,6.03872424,-0.123277203,-0.083829899,-0.105607686,3.775683441,-0.081624239,4.869820581,-0.159060986,7.53701901,2.159880885,-0.424048989
300615.SZ,-0.105390914,-0.119141732,-0.122645924,-0.136658674,-0.110087501,-0.118764937,-0.121988831,9.461422774,-0.106935246,-0.073580387,-0.084182089,7.492650849,-0.115518379,-0.108849897,-0.098550675,6.303138338,-0.071437535,4.717128444,-0.072648144,7.236759704,-0.123277203,-0.336271124,0.125136659,3.939105639,-0.120145552,2.505794063,3.445986453,3.878399586,0.695604081,-0.219383865
300616.SZ,-0.105390914,-0.119141732,-0.122645924,-0.136658674,-0.110087501,-0.118764937,-0.121988831,-0.172651535,-0.106935246,-0.073580387,-0.084182089,5.062572356,-0.115518379,-0.108849897,-0.098550675,5.4884472,-0.071437535,-0.088549155,-0.072648144,4.3596869,-0.123277203,-0.083829899,-0.105607686,3.419689444,-0.118946185,0.820959514,-0.159060986,5.140840604,-1.312469756,-0.217228545
300617.SZ,-0.105390914,-0.119141732,-0.122645924,-0.136658674,-0.110087501,-0.118764937,-0.121988831,-0.172651535,-0.106935246,-0.073580387,-0.084182089,3.550045685,-0.115518379,-0.108849897,-0.098550675,2.141051161,-0.071437535,-0.088549155,-0.072648144,2.826315023,-0.123277203,-0.083829899,-0.105607686,2.916968137,-0.121302501,1.787485213,-0.159060986,2.725424192,1.134901052,-0.17955955
300618.SZ,-0.105390914,-0.119141732,-0.122645924,-0.136658674,-0.110087501,-0.118764937,-0.121988831,-0.172651535,-0.106935246,-0.073580387,-0.084182089,0.582729711,-0.115518379,-0.108849897,-0.098550675,0.809529513,-0.071437535,-0.088549155,-0.072648144,1.614171238,-0.123277203,-0.083829899,-0.105607686,1.309408472,-0.125831439,0.800616399,-0.159060986,2.682814302,1.947441481,-0.099602282
300619.SZ,-0.105390914,-0.119141732,-0.122645924,-0.136658674,-0.110087501,-0.118764937,-0.121988831,6.281303095,-0.106935246,-0.073580387,-0.084182089,4.434659854,-0.115518379,-0.108849897,-0.098550675,3.821001,-0.071437535,1.54108034,-0.072648144,2.418227605,-0.123277203,-0.236408151,-0.105607686,1.824368274,-0.13568738,1.414255385,-0.159060986,2.995416989,0.142929879,-0.138058822
300620.SZ,-0.105390914,-0.119141732,-0.122645924,-0.136658674,-0.110087501,-0.118764937,-0.121988831,-0.172651535,-0.106935246,-0.073580387,-0.084182089,48.89921523,-0.115518379,-0.108849897,-0.098550675,9.113473779,-0.071437535,-0.088549155,-0.072648144,6.315699463,-0.123277203,2.961843973,-0.105607686,3.297136448,-0.113139995,1.792534254,-0.159060986,3.857972356,1.016733553,1.963085357
300621.SZ,-0.105390914,-0.119141732,-0.122645924,-0.136658674,-0.110087501,-0.118764937,-0.121988831,-0.172651535,-0.106935246,-0.073580387,-0.084182089,4.525025682,-0.115518379,-0.108849897,-0.098550675,3.069115417,-0.071437535,-0.088549155,-0.072648144,2.081226713,0.475839661,-0.083829899,-0.105607686,1.399163951,-0.145404,1.198639046,-0.159060986,1.725372991,0.187311251,-0.12244825
300622.SZ,-0.105390914,-0.119141732,-0.122645924,-0.136658674,-0.110087501,-0.118764937,-0.121988831,-0.172651535,-0.106935246,-0.073580387,-0.084182089,2.588233066,-0.115518379,-0.108849897,-0.098550675,1.981116975,-0.071437535,-0.088549155,-0.072648144,2.013111796,0.337957,-0.083829899,-0.105607686,2.034049101,-0.163256482,1.141023488,-0.159060986,2.201947619,0.673271623,-0.123222084
300623.SZ,-0.105390914,-0.119141732,-0.122645924,-0.136658674,-0.110087501,-0.118764937,-0.121988831,4.649127638,-0.106935246,-0.073580387,-0.084182089,3.145227868,-0.115518379,-0.108849897,-0.098550675,2.809982984,-0.071437535,1.75062447,-0.072648144,3.159630987,-0.123277203,-0.217435739,-0.105607686,2.951499518,-0.123012947,-0.15748383,-0.159060986,3.631814921,0.809505509,2.421192551
300625.SZ,-0.105390914,-0.119141732,-0.122645924,-0.136658674,-0.110087501,-0.118764937,-0.121988831,-0.172651535,-0.106935246,-0.073580387,-0.084182089,5.991016876,-0.115518379,-0.108849897,-0.098550675,5.800089291,-0.071437535,-0.088549155,-0.072648144,4.792191185,0.494722496,-0.083829899,-0.105607686,3.725029069,-0.386392457,1.414276283,-0.159060986,4.682825673,0.463771022,-0.130016327
300626.SZ,-0.105390914,-0.119141732,-0.122645924,-0.136658674,-0.110087501,-0.118764937,-0.121988831,-0.172651535,-0.106935246,-0.073580387,-0.084182089,1.684470772,-0.115518379,-0.108849897,-0.098550675,1.654713959,-0.071437535,-0.088549155,-0.072648144,1.434449574,-0.123277203,0.835174438,-0.105607686,1.186585539,-0.125954071,0.748896287,-0.159060986,1.912546583,0.084870111,-0.125567
300627.SZ,-0.105390914,-0.119141732,-0.122645924,-0.136658674,-0.110087501,-0.118764937,-0.121988831,-0.172651535,-0.106935246,-0.073580387,-0.084182089,2.250118977,-0.115518379,-0.108849897,-0.098550675,-5.809213027,-0.071437535,-0.088549155,-0.072648144,3.987062797,-0.212751502,-0.083829899,-0.105607686,3.562723765,-0.033813619,1.199567809,-0.159060986,4.850201196,0.459649208,-0.105652624
300628.SZ,-0.105390914,-0.119141732,-0.122645924,-0.136658674,-0.110087501,-0.118764937,-0.121988831,-0.172651535,-0.106935246,-0.073580387,-0.084182089,9.350314621,-0.115518379,-0.108849897,-0.098550675,6.602980554,-0.071437535,-0.088549155,-0.072648144,7.995671039,3.378011787,-0.083829899,-0.105607686,10.36020623,-0.61115802,6.629199484,-0.159060986,10.76999585,4.215513935,-0.633800998
300629.SZ,-0.105390914,-0.119141732,-0.122645924,-0.111538117,-0.110087501,-0.077315092,-0.121988831,-0.12189312,0.035842692,-0.032944939,0.005657497,2.419827939,-0.20729097,-0.122824194,-0.095067688,2.657268458,0.049928734,0.015132603,0.021309777,1.578771407,-0.149175334,-0.216910604,-0.179516867,1.505692063,-0.126276847,0.481578687,-0.159060986,1.669268694,0.162234645,-0.057582404
300630.SZ,-0.105390914,-0.119141732,-0.122645924,-0.136658674,-0.110087501,-0.118764937,-0.121988831,-0.172651535,-0.106935246,-0.073580387,-0.084182089,1.110660088,-0.115518379,-0.108849897,-0.098550675,1.625830223,-0.071437535,-0.088549155,-0.072648144,2.18847892,-0.123277203,1.072113386,-0.105607686,2.702954045,-0.124703217,1.10700623,-0.159060986,3.270373014,0.699159217,-0.109905433
300631.SZ,-0.105390914,-0.119141732,-0.122645924,-0.136658674,-0.110087501,-0.118764937,-0.121988831,4.822447903,-0.106935246,-0.073580387,-0.084182089,4.29072279,-0.115518379,-0.108849897,-0.098550675,4.055371622,-0.071437535,-0.088549155,-0.072648144,2.654903065,-0.123277203,-0.083829899,-0.105607686,2.091613815,-0.127095413,-0.159977973,1.234169345,1.48908758,0.085172137,-0.00683767
300632.SZ,-0.105390914,-0.119141732,-0.122645924,-0.136658674,-0.110087501,-0.118764937,-0.121988831,4.590934666,-0.106935246,-0.073580387,-0.084182089,1.456839353,-0.115518379,0.846650824,-0.098550675,1.80811694,-0.071437535,0.682531167,-0.072648144,1.296475077,-0.123277203,0.823221632,-0.105607686,1.726333346,-0.126331488,0.739492449,-0.159060986,2.003740721,0.562975885,-0.084562238
300633.SZ,-0.105390914,-0.119141732,-0.122645924,-0.136658674,-0.110087501,-0.118764937,-0.121988831,-0.172651535,-0.106935246,-0.073580387,-0.084182089,6.20961202,-0.115518379,-0.108849897,-0.098550675,2.471131538,-0.071437535,-0.088549155,-0.072648144,3.855420631,0.290281566,-0.083829899,-0.105607686,2.623544273,-0.158085209,-0.159977973,1.2270156,2.565735716,0.219069654,-0.006744783
300635.SZ,-0.105390914,-0.119141732,-0.122645924,-0.136658674,-0.110087501,-0.118764937,-0.121988831,-0.172651535,-0.106935246,-0.073580387,-0.084182089,4.447768333,-0.115518379,-0.108849897,-0.098550675,3.74339491,-0.071437535,-0.088549155,-0.072648144,3.142376918,-0.123277203,2.497109093,-0.105607686,2.812662053,0.423774327,1.159798377,-0.159060986,2.372536562,0.566972578,-0.513348992
300636.SZ,-0.105390914,-0.119141732,-0.122645924,-0.136658674,-0.110087501,-0.118764937,-0.121988831,-0.172651535,-0.106935246,-0.073580387,-0.084182089,2.42144583,-0.115518379,-0.108849897,-0.098550675,3.297564093,-0.071437535,-0.088549155,-0.072648144,4.983071116,-0.123277203,2.679995356,-0.105607686,4.093780583,-0.124574985,1.330138994,-0.159060986,2.663410466,0.74417439,-0.14283264
300637.SZ,-0.105390914,-0.119141732,-0.122645924,-0.136658674,-0.110087501,-0.118764937,-0.121988831,-0.172651535,-0.106935246,-0.073580387,-0.084182089,3.772588487,-0.115518379,-0.108849897,-0.098550675,0.967819937,-0.071437535,-0.088549155,-0.072648144,2.160658676,-0.123277203,1.598591442,-0.105607686,2.13124238,-0.125260066,-0.299638031,-0.159060986,2.986123161,1.421458397,-0.006835695
300638.SZ,-0.105390914,-0.119141732,-0.122645924,-0.136658674,-0.110087501,-0.118764937,-0.121988831,-0.172651535,-0.106935246,-0.073580387,-0.084182089,2.282736345,-0.115518379,-0.108849897,-0.098550675,2.546224542,-0.071437535,-0.088549155,-0.072648144,5.75874524,-0.123277203,-0.083829899,-0.105607686,4.160915459,-0.090610603,-0.159977973,-0.159060986,4.084734765,0.609254102,-0.006809907
300639.SZ,-0.105390914,-0.119141732,-0.122645924,-0.136658674,-0.110087501,-0.118764937,-0.121988831,-0.172651535,-0.106935246,-0.073580387,-0.084182089,2.131261611,-0.115518379,-0.108849897,-0.098550675,2.583124318,-0.071437535,-0.088549155,-0.072648144,3.751356539,-0.123277203,-0.083829899,-0.105607686,2.285497612,-0.125263297,1.24824776,-0.159060986,2.327560049,0.450916138,-0.114783657
300640.SZ,-0.105390914,-0.119141732,-0.122645924,-0.136658674,-0.110087501,-0.118764937,-0.121988831,-0.172651535,-0.106935246,-0.073580387,-0.084182089,-0.176614863,-0.115518379,-0.108849897,-0.098550675,3.241950082,-0.071437535,-0.088549155,-0.072648144,4.350733278,-0.123277203,-0.083829899,-0.105607686,4.306122433,-0.104684514,-0.159977973,-0.159060986,5.290665027,1.193007837,-0.006815994
300641.SZ,-0.105390914,-0.119141732,-0.122645924,-0.136658674,-0.110087501,-0.118764937,-0.121988831,-0.172651535,-0.106935246,-0.073580387,-0.084182089,0.618707955,-0.115518379,-0.108849897,-0.098550675,0.772998399,-0.071437535,-0.088549155,-0.072648144,2.021241532,-0.123277203,1.998509902,-0.105607686,4.296859487,1.273724887,-0.323842742,-0.159060986,3.492355952,0.876140564,-0.006799387
300642.SZ,-0.105390914,-0.119141732,-0.122645924,-0.136658674,-0.110087501,-0.118764937,-0.121988831,-0.172651535,-0.106935246,-0.073580387,-0.084182089,2.836922331,-0.115518379,-0.108849897,-0.098550675,3.39815441,-0.071437535,-0.088549155,-0.072648144,4.178838388,-0.123277203,2.536561375,-0.105607686,5.460737095,0.950255754,-0.364059364,-0.159060986,5.722391973,0.819701403,-0.006780727
300643.SZ,-0.105390914,-0.119141732,-0.122645924,-0.136658674,-0.110087501,-0.118764937,-0.121988831,-0.172651535,-0.106935246,-0.073580387,-0.084182089,1.396282839,-0.115518379,-0.108849897,-0.098550675,1.729772981,-0.071437535,-0.088549155,-0.072648144,4.164010847,-0.123277203,0.61772813,-0.105607686,2.579678949,0.322568532,-0.21492145,-0.159060986,2.39198045,0.454753809,-0.006809042
300645.SZ,-0.105390914,-0.119141732,-0.122645924,-0.136658674,-0.110087501,-0.118764937,-0.121988831,-0.172651535,-0.106935246,-0.073580387,-0.084182089,3.14430248,-0.115518379,-0.108849897,-0.098550675,2.523623871,-0.071437535,-0.088549155,-0.072648144,2.581156578,-0.123277203,-0.083829899,-0.105607686,1.475546375,-0.102741558,-0.159977973,-0.159060986,1.907791915,-0.388320493,-0.006814192
300647.SZ,-0.105390914,-0.119141732,-0.122645924,-0.136658674,-0.110087501,-0.118764937,-0.121988831,-0.172651535,-0.106935246,-0.073580387,-0.084182089,3.83202444,-0.115518379,-0.108849897,-0.098550675,4.181411647,-0.071437535,-0.088549155,-0.072648144,3.771692437,-0.123277203,-0.083829899,-0.105607686,3.107535914,0.431882656,-0.159977973,-0.159060986,2.704510065,0.368532662,-0.006829591
300648.SZ,-0.105390914,-0.119141732,-0.122645924,-0.136658674,-0.110087501,-0.118764937,-0.121988831,-0.172651535,-0.106935246,-0.073580387,-0.084182089,0.043365685,-0.115518379,-0.108849897,-0.098550675,0.074844346,-0.071437535,-0.088549155,-0.072648144,2.825738447,-0.123277203,1.283807092,-0.105607686,2.690976906,0.252207414,-0.270531086,-0.159060986,3.305028074,0.295243896,-0.006818881
300649.SZ,-0.105390914,-0.119141732,-0.122645924,-0.136658674,-0.110087501,-0.118764937,-0.121988831,-0.172651535,-0.106935246,-0.073580387,-0.084182089,3.235389794,-0.115518379,-0.108849897,-0.098550675,3.164627051,-0.071437535,-0.088549155,-0.072648144,1.878950977,-0.123277203,0.426789463,-0.105607686,1.218978845,0.301493935,-0.167894443,-0.159060986,2.025273518,0.532515124,-0.006801232
300650.SZ,-0.105390914,-0.119141732,-0.122645924,-0.136658674,-0.110087501,-0.118764937,-0.121988831,-0.172651535,-0.106935246,-0.073580387,-0.084182089,7.205189114,-0.115518379,-0.108849897,-0.098550675,4.271705433,-0.071437535,-0.088549155,-0.072648144,3.134145934,-0.123277203,1.249812618,-0.105607686,3.11578773,0.052857079,-0.244649429,-0.159060986,2.645879501,0.263135117,-0.006837565
300651.SZ,-0.105390914,-0.119141732,-0.122645924,-0.136658674,-0.110087501,-0.118764937,-0.121988831,-0.172651535,-0.106935246,-0.073580387,-0.084182089,1.022635571,-0.115518379,-0.108849897,-0.098550675,1.826366177,-0.071437535,-0.088549155,-0.072648144,3.145359187,-0.123277203,0.847078036,-0.105607686,1.959771948,-0.084909777,-0.235179849,-0.159060986,1.752326576,0.010452871,-0.006844772
300652.SZ,-0.105390914,-0.119141732,-0.122645924,-0.136658674,-0.110087501,-0.118764937,-0.121988831,-0.172651535,-0.106935246,-0.073580387,-0.084182089,1.541077025,-0.115518379,-0.108849897,-0.098550675,3.275432949,-0.071437535,-0.088549155,-0.072648144,3.841346507,-0.123277203,2.396596949,-0.105607686,4.1331162,0.675849303,-0.355585932,-0.159060986,3.560997121,0.825911961,-0.006839315
300653.SZ,-0.105390914,-0.119141732,-0.122645924,-0.136658674,-0.110087501,-0.118764937,-0.121988831,-0.172651535,-0.106935246,-0.073580387,-0.084182089,-0.108322694,-0.115518379,-0.108849897,-0.098550675,0.061399788,-0.071437535,-0.088549155,-0.072648144,9.530057342,-0.123277203,2.893611484,-0.105607686,4.598412544,0.519894053,-0.359829385,-0.159060986,3.124250895,0.722674792,2.606132196
300655.SZ,-0.105390914,-0.119141732,-0.122645924,-0.136658674,-0.110087501,-0.118764937,-0.121988831,-0.172651535,-0.106935246,-0.073580387,-0.084182089,1.041844635,-0.115518379,-0.108849897,-0.098550675,1.496730111,-0.071437535,-0.088549155,-0.072648144,2.206919697,-0.123277203,0.955551099,-0.105607686,1.36808807,-0.128984708,-0.242952298,-0.159060986,1.523532498,-0.156699819,-0.006833102
300656.SZ,-0.105390914,-0.119141732,-0.122645924,-0.136658674,-0.110087501,-0.118764937,-0.121988831,-0.172651535,-0.106935246,-0.073580387,-0.084182089,-0.176614863,-0.115518379,-0.108849897,-0.098550675,7.323193695,-0.071437535,-0.088549155,-0.072648144,5.717635034,-0.123277203,-0.083829899,-0.105607686,7.740693356,0.836638396,-0.153541679,-0.159060986,4.412898805,1.012323582,3.611317213
300657.SZ,-0.105390914,-0.119141732,-0.122645924,-0.136658674,-0.110087501,-0.118764937,-0.121988831,2.173551697,-0.106935246,-0.073580387,-0.084182089,2.50016722,-0.115518379,-0.108849897,-0.098550675,3.316369031,-0.071437535,1.478647431,-0.072648144,3.063560016,-0.123277203,-0.243488297,-0.105607686,0.868143005,-0.289417085,-0.159977973,-0.159060986,1.273486851,0.591238723,0.252575418
300658.SZ,-0.105390914,-0.119141732,-0.122645924,-0.136658674,-0.110087501,-0.118764937,-0.121988831,-0.172651535,-0.106935246,-0.073580387,-0.084182089,5.848921765,-0.115518379,-0.108849897,-0.098550675,2.843194487,-0.071437535,-0.088549155,-0.072648144,4.278848289,-0.123277203,2.244762339,-0.105607686,5.22346534,1.660312079,-0.345152395,-0.159060986,5.495489427,1.117901884,-0.006816789
300659.SZ,-0.105390914,-0.119141732,-0.122645924,-0.136658674,-0.110087501,-0.118764937,-0.121988831,-0.172651535,-0.106935246,-0.073580387,-0.084182089,4.231530983,-0.115518379,-0.108849897,-0.098550675,6.009715565,-0.071437535,-0.088549155,-0.072648144,0.377374914,-0.123277203,-0.083829899,-0.105607686,5.351267002,-0.125795864,-0.159977973,-0.159060986,4.397580579,-0.045168999,-0.006818381
300660.SZ,-0.105390914,-0.119141732,-0.122645924,-0.136658674,-0.110087501,-0.118764937,-0.121988831,-0.172651535,-0.106935246,-0.073580387,-0.084182089,3.422680893,-0.115518379,-0.108849897,-0.098550675,4.539346706,-0.071437535,-0.088549155,-0.072648144,4.348752346,-0.123277203,2.715962883,-0.105607686,3.743539237,-0.114429153,-0.445691796,-0.159060986,5.364398794,-0.074032553,-0.006761657
300661.SZ,-0.105390914,-0.119141732,-0.122645924,-0.136658674,-0.110087501,-0.118764937,-0.121988831,-0.172651535,-0.106935246,-0.073580387,-0.084182089,4.666044015,-0.115518379,-0.108849897,-0.098550675,3.933334497,-0.071437535,-0.088549155,-0.072648144,4.692481171,1.02535703,-0.083829899,-0.105607686,4.685189601,-0.307844798,-0.159977973,-0.159060986,4.632161035,0.769836689,-0.006812336
300662.SZ,-0.105390914,-0.119141732,-0.122645924,-0.136658674,-0.110087501,-0.118764937,-0.121988831,-0.172651535,-0.106935246,-0.073580387,-0.084182089,6.330169901,-0.115518379,-0.108849897,-0.098550675,2.999575569,-0.071437535,-0.088549155,-0.072648144,3.146958699,-0.123277203,2.633306304,-0.105607686,3.706445658,0.063306965,-0.417718285,-0.159060986,2.659749281,0.003907117,-0.006792166
300663.SZ,-0.105390914,-0.119141732,-0.122645924,-0.136658674,-0.110087501,-0.118764937,-0.121988831,-0.172651535,-0.106935246,-0.073580387,-0.084182089,7.416671432,-0.115518379,-0.108849897,-0.098550675,2.423359468,-0.071437535,-0.088549155,-0.072648144,1.844112611,-0.123277203,-1.681417634,-0.105607686,1.199816344,-0.276129028,-0.043185626,-0.159060986,1.388484242,-0.270090935,-0.006832132
300665.SZ,-0.105390914,-0.119141732,-0.122645924,-0.136658674,-0.110087501,-0.118764937,-0.121988831,4.481627433,-0.106935246,-0.073580387,-0.084182089,3.153819619,-0.115518379,-0.108849897,-0.098550675,2.712202031,-0.071437535,-0.088549155,-0.072648144,2.636160664,-0.123277203,-0.083829899,-0.105607686,2.191856913,-0.126517415,-0.159977973,-0.159060986,2.026221629,-0.112131917,-0.006832507
300666.SZ,-0.105390914,-0.119141732,-0.122645924,-0.136658674,-0.110087501,-0.118764937,-0.121988831,-0.172651535,-0.106935246,-0.073580387,-0.084182089,0.674116085,-0.115518379,-0.108849897,-0.098550675,1.484493291,-0.071437535,-0.088549155,-0.072648144,1.082791012,-0.123277203,0.861831133,-0.105607686,1.248156927,-0.094513667,-0.221056885,-0.159060986,2.604852881,0.375795679,-0.006797352
300667.SZ,-0.105390914,-0.119141732,-0.122645924,-0.136658674,-0.110087501,-0.118764937,-0.121988831,-0.172651535,-0.106935246,-0.073580387,-0.084182089,3.711912228,-0.115518379,-0.108849897,-0.098550675,3.388134297,-0.071437535,-0.088549155,-0.072648144,2.524742008,-0.123277203,0.653408493,-0.105607686,2.634981027,-0.358775608,-0.196528023,-0.159060986,2.859644166,0.248118209,-0.006825626
300668.SZ,-0.105390914,-0.119141732,-0.122645924,-0.136658674,-0.110087501,-0.118764937,-0.121988831,-0.172651535,-0.106935246,-0.073580387,-0.084182089,-0.176614863,-0.115518379,-0.108849897,-0.098550675,0.890177826,-0.071437535,-0.088549155,-0.072648144,-0.681789442,-0.123277203,-0.083829899,-0.105607686,6.009933942,1.289508496,-0.133285217,-0.159060986,4.745009306,1.139314178,3.338946787
300669.SZ,-0.105390914,-0.119141732,-0.122645924,-0.136658674,-0.110087501,-0.118764937,-0.121988831,-0.172651535,-0.106935246,-0.073580387,-0.084182089,-0.176614863,-0.115518379,-0.108849897,-0.098550675,5.052124953,-0.071437535,-0.088549155,-0.072648144,4.232276091,-0.123277203,-0.083829899,-0.105607686,2.223047329,-0.061992559,-0.159977973,-0.159060986,2.899788071,0.46920087,-0.006866795
300670.SZ,-0.105390914,-0.119141732,-0.122645924,-0.136658674,-0.110087501,-0.118764937,-0.121988831,-0.172651535,-0.106935246,-0.073580387,-0.084182089,0.455996585,-0.115518379,-0.108849897,-0.098550675,1.555766034,-0.071437535,-0.088549155,-0.072648144,5.34370876,-0.123277203,2.830825333,-0.105607686,4.025687858,-0.085829746,-0.35420513,-0.159060986,3.085781649,-0.053100895,-0.006911008
300671.SZ,-0.105390914,-0.119141732,-0.122645924,-0.136658674,-0.110087501,-0.118764937,-0.121988831,-0.172651535,-0.106935246,-0.073580387,-0.084182089,-0.176614863,-0.115518379,-0.108849897,-0.098550675,2.376752274,-0.071437535,-0.088549155,-0.072648144,1.565297806,-0.123277203,-0.083829899,-0.105607686,1.595626719,-0.125003548,-0.159977973,-0.159060986,1.981817996,0.405891104,-0.006911008
300672.SZ,-0.105390914,-0.119141732,-0.122645924,-0.136658674,-0.110087501,-0.118764937,-0.121988831,-0.172651535,-0.106935246,-0.073580387,-0.084182089,-0.176614863,-0.115518379,-0.108849897,-0.098550675,1.292352845,-0.071437535,-0.088549155,-0.072648144,3.603644319,-0.123277203,-0.083829899,-0.105607686,1.464835168,-1.443202283,-0.159977973,-0.159060986,1.116931554,-0.55624159,-0.006911008
300673.SZ,-0.105390914,-0.119141732,-0.122645924,-0.136658674,-0.110087501,-0.118764937,-0.121988831,-0.172651535,-0.106935246,-0.073580387,-0.084182089,1.492179631,-0.115518379,-0.108849897,-0.098550675,1.290202095,-0.071437535,-0.087670812,-0.072648144,1.26689023,-0.123277203,1.028180074,-0.105607686,2.644764936,0.552271499,1.281548697,-0.159060986,2.931459098,0.560030208,-0.144851092
300675.SZ,-0.105390914,-0.119141732,-0.122645924,-0.136658674,-0.110087501,-0.118764937,-0.121988831,-0.172651535,-0.106935246,-0.073580387,-0.084182089,3.473193281,-0.115518379,-0.108849897,-0.098550675,1.425352628,-0.071437535,-0.088549155,-0.072648144,1.114656026,-0.123277203,-0.083829899,-0.105607686,1.071738918,-1.36134598,-0.325694465,-0.159060986,1.438188372,-0.42389431,0.286534652
300676.SZ,-0.105390914,-0.119141732,-0.122645924,-0.136658674,-0.110087501,-0.118764937,-0.121988831,-0.172651535,-0.106935246,-0.073580387,-0.084182089,11.89394363,-0.115518379,-0.108849897,-0.098550675,2.230941611,-0.071437535,-0.088549155,-0.072648144,0.0671143,-0.123277203,0.463279144,-0.105607686,1.402535329,0.379081541,-0.209443121,-0.159060986,1.459133386,0.537242357,-0.006911008
300677.SZ,-0.105390914,-0.119141732,-0.122645924,-0.136658674,-0.110087501,-0.118764937,-0.121988831,-0.172651535,-0.106935246,-0.073580387,-0.084182089,-0.176614863,-0.115518379,-0.108849897,-0.098550675,0.984828941,-0.071437535,-0.088549155,-0.072648144,1.221595832,-0.123277203,-0.083829899,-0.105607686,3.117970917,-0.128984708,-0.159977973,-0.159060986,2.415854997,-0.156699819,0.456636297
300678.SZ,-0.105390914,-0.119141732,-0.122645924,-0.136658674,-0.110087501,-0.118764937,-0.121988831,1.793221709,-0.106935246,-0.073580387,-0.084182089,1.913199857,-0.115518379,-0.108849897,-0.098550675,2.2937602,-0.071437535,-0.088549155,1.187584273,1.978258229,-0.123277203,-0.083829899,-0.2155324,1.803618973,-0.262076252,0.432333471,-0.159060986,1.512195001,-0.126827443,-0.009499736
300679.SZ,-0.105390914,-0.119141732,-0.122645924,-0.136658674,-0.110087501,-0.118764937,-0.121988831,-0.172651535,-0.106935246,-0.073580387,-0.084182089,-0.176614863,-0.115518379,-0.108849897,-0.098550675,7.350208129,-0.071437535,-0.088549155,-0.072648144,6.792160986,-0.123277203,-0.083829899,-0.105607686,5.028946872,-0.128984708,-0.159977973,-0.159060986,6.038987385,-0.156699819,-0.006911008
